gene_symbol	ensembl_gene_id	uniprot_id	protein_class	is_secreted	signal_peptide	orf_length_bp
SCUBE1	ENSG00000159307	Q8IWY4	secreted_protein	True	True	2964
SCUBE2	ENSG00000175356	Q9NQ36	secreted_transfer_protein	True	True	2997
SCUBE3	ENSG00000146197	Q8IX30	secreted_protein	True	True	2979
SCX	ENSG00000260428	Q7RTU7	transcription_factor	False	False	603
SCYGR1	ENSG00000284629	A0A286YEY9	unknown	False	False	264
SCYGR10	ENSG00000284622	A0A286YEX9	unknown	False	False	315
SCYGR2	ENSG00000284643	A0A286YFB4	unknown	False	False	360
SCYGR3	ENSG00000284704	A0A286YF60	unknown	False	False	300
SCYGR4	ENSG00000284631	A0A286YEV6	unknown	False	False	315
SCYGR5	ENSG00000284667	A0A286YF46	unknown	False	False	255
SCYGR6	ENSG00000284725	A0A286YF77	unknown	False	False	315
SCYGR7	ENSG00000284718	A0A286YF01	unknown	False	False	288
SCYGR8	ENSG00000284635	A0A286YFG1	unknown	False	False	324
SCYL1	ENSG00000142186	Q96KG9	transcription_factor	False	False	2424
SCYL2	ENSG00000136021	Q6P3W7	membrane_protein	False	False	2787
SCYL3	ENSG00000000457	Q8IZE3	unknown	False	False	2226
SDAD1	ENSG00000198301	Q9NVU7	transport_protein	False	False	2061
SDC1	ENSG00000115884	P18827	secreted_protein	True	True	930
SDC2	ENSG00000169439	P34741	membrane_protein	False	True	603
SDC3	ENSG00000162512	O75056	membrane_protein	False	False	1326
SDC4	ENSG00000124145	P31431	secreted_protein	True	True	594
SDCBP	ENSG00000137575	O00560	secreted_transfer_protein	True	False	894
SDCBP2	ENSG00000125775	Q9H190	transfer_protein	False	False	876
SDCCAG8	ENSG00000054282	Q86SQ7	cytoskeletal	False	False	2139
SDE2	ENSG00000143751	Q6IQ49	rna_binding	False	False	1353
SDF2	ENSG00000132581	Q99470	secreted_protein	True	True	633
SDF2L1	ENSG00000128228	Q9HCN8	unknown	False	True	663
SDHA	ENSG00000073578	P31040	transport_protein	False	False	1992
SDHAF1	ENSG00000205138	A6NFY7	unknown	False	False	345
SDHAF2	ENSG00000167985	Q9NX18	unknown	False	False	498
SDHAF3	ENSG00000196636	Q9NRP4	unknown	False	False	375
SDHAF4	ENSG00000154079	Q5VUM1	unknown	False	False	324
SDHB	ENSG00000117118	P21912	transport_protein	False	False	840
SDHC	ENSG00000143252	Q99643	transport_protein	False	False	507
SDHD	ENSG00000204370	O14521	transport_protein	False	False	477
SDK1	ENSG00000146555	Q7Z5N4	membrane_protein	False	True	6639
SDK2	ENSG00000069188	Q58EX2	membrane_protein	False	True	6516
SDR16C5	ENSG00000170786	Q8N3Y7	enzyme	False	False	927
SDR39U1	ENSG00000100445	Q9NRG7	enzyme	False	False	879
SDR42E1	ENSG00000184860	Q8WUS8	enzyme	False	False	1179
SDR42E2	ENSG00000183921	A6NKP2	enzyme	False	False	1266
SDR9C7	ENSG00000170426	Q8NEX9	enzyme	False	False	939
SDS	ENSG00000135094	P20132	enzyme	False	False	984
SDSL	ENSG00000139410	Q96GA7	enzyme	False	False	987
SEBOX	ENSG00000274529	Q9HB31	transcription_factor	False	False	570
SEC11A	ENSG00000140612	P67812	enzyme	False	False	537
SEC11C	ENSG00000166562	Q9BY50	enzyme	False	False	576
SEC13	ENSG00000157020	P55735	transport_protein	False	False	966
SEC14L1	ENSG00000129657	Q92503	unknown	False	False	2145
SEC14L2	ENSG00000100003	O76054	transport_protein	False	False	1209
SEC14L3	ENSG00000100012	Q9UDX4	transport_protein	False	False	1200
SEC14L4	ENSG00000133488	Q9UDX3	transport_protein	False	False	1218
SEC14L5	ENSG00000103184	O43304	unknown	False	False	2088
SEC14L6	ENSG00000214491	B5MCN3	unknown	False	False	1191
SEC16A	ENSG00000148396	O15027	transport_protein	False	False	7071
SEC16B	ENSG00000120341	Q96JE7	transport_protein	False	False	3180
SEC22A	ENSG00000121542	Q96IW7	transport_protein	False	False	921
SEC22B	ENSG00000265808	O75396	transport_protein	False	False	645
SEC22C	ENSG00000093183	Q9BRL7	transport_protein	False	False	909
SEC23A	ENSG00000100934	Q15436	transport_protein	False	False	2295
SEC23B	ENSG00000101310	Q15437	transport_protein	False	False	2301
SEC23IP	ENSG00000107651	Q9Y6Y8	membrane_protein	False	False	3000
SEC24A	ENSG00000113615	O95486	transport_protein	False	False	3279
SEC24B	ENSG00000138802	O95487	transport_protein	False	False	3804
SEC24C	ENSG00000176986	P53992	transport_protein	False	False	3282
SEC24D	ENSG00000150961	O94855	transport_protein	False	False	3096
SEC31A	ENSG00000138674	O94979	transport_protein	False	False	3660
SEC31B	ENSG00000075826	Q9NQW1	transport_protein	False	False	3537
SEC61A1	ENSG00000058262	P61619	transport_protein	False	False	1428
SEC61A2	ENSG00000065665	Q9H9S3	transport_protein	False	False	1428
SEC61B	ENSG00000106803	P60468	transport_protein	False	False	288
SEC61G	ENSG00000132432	P60059	transport_protein	False	False	204
SEC62	ENSG00000008952	Q99442	transport_protein	False	False	1197
SEC63	ENSG00000025796	Q9UGP8	transport_protein	False	False	2280
SECISBP2	ENSG00000187742	Q96T21	rna_binding	False	False	2562
SECISBP2L	ENSG00000138593	Q93073	unknown	False	False	3303
SECTM1	ENSG00000141574	Q8WVN6	secreted_protein	True	True	744
SEH1L	ENSG00000085415	Q96EE3	transport_protein	False	False	1080
SEL1L	ENSG00000071537	Q9UBV2	membrane_protein	False	True	2382
SEL1L2	ENSG00000101251	Q5TEA6	membrane_protein	False	True	2064
SEL1L3	ENSG00000091490	Q68CR1	membrane_protein	False	False	3396
SELE	ENSG00000007908	P16581	membrane_protein	False	True	1830
SELENBP1	ENSG00000143416	Q13228	transport_protein	False	False	1416
SELENOF	ENSG00000183291	O60613	unknown	False	True	495
SELENOH	ENSG00000211450	Q8IZQ5	unknown	False	False	366
SELENOI	ENSG00000138018	Q9C0D9	enzyme	False	False	1191
SELENOK	ENSG00000113811	Q9Y6D0	transporter	False	False	282
SELENOM	ENSG00000198832	Q8WWX9	unknown	False	True	435
SELENON	ENSG00000162430	Q9NZV5	enzyme	False	True	1770
SELENOO	ENSG00000073169	Q9BVL4	enzyme	False	False	2007
SELENOP	ENSG00000250722	P49908	secreted_protein	True	True	1143
SELENOS	ENSG00000131871	Q9BQE4	membrane_protein	False	False	567
SELENOT	ENSG00000198843	P62341	enzyme	False	True	585
SELENOV	ENSG00000186838	P59797	unknown	False	False	1038
SELENOW	ENSG00000178980	P63302	unknown	False	False	261
SELL	ENSG00000188404	P14151	membrane_protein	False	True	1116
SELP	ENSG00000174175	P16109	membrane_protein	False	True	2490
SELPLG	ENSG00000110876	Q14242	receptor	False	True	1236
SEM1	ENSG00000127922	P60896	unknown	False	False	210
SEMA3A	ENSG00000075213	Q14563	secreted_protein	True	True	2313
SEMA3B	ENSG00000012171	Q13214	secreted_protein	True	True	2247
SEMA3C	ENSG00000075223	Q99985	secreted_protein	True	True	2253
SEMA3D	ENSG00000153993	O95025	secreted_protein	True	True	2331
SEMA3E	ENSG00000170381	O15041	secreted_protein	True	True	2325
SEMA3F	ENSG00000001617	Q13275	secreted_protein	True	True	2355
SEMA3G	ENSG00000010319	Q9NS98	secreted_protein	True	True	2346
SEMA4A	ENSG00000196189	Q9H3S1	membrane_protein	False	True	2283
SEMA4B	ENSG00000185033	Q9NPR2	membrane_protein	False	True	2511
SEMA4C	ENSG00000168758	Q9C0C4	membrane_protein	False	True	2499
SEMA4D	ENSG00000187764	Q92854	receptor	False	True	2586
SEMA4F	ENSG00000135622	O95754	membrane_protein	False	True	2310
SEMA4G	ENSG00000095539	Q9NTN9	membrane_protein	False	True	2514
SEMA5A	ENSG00000112902	Q13591	membrane_protein	False	True	3222
SEMA5B	ENSG00000082684	Q9P283	membrane_protein	False	False	3453
SEMA6A	ENSG00000092421	Q9H2E6	membrane_protein	False	True	3090
SEMA6B	ENSG00000167680	Q9H3T3	membrane_protein	False	True	2664
SEMA6C	ENSG00000143434	Q9H3T2	membrane_protein	False	True	2790
SEMA6D	ENSG00000137872	Q8NFY4	membrane_protein	False	True	3219
SEMA7A	ENSG00000138623	O75326	membrane_protein	False	True	1998
SEMG1	ENSG00000124233	P04279	secreted_protein	True	True	1386
SEMG2	ENSG00000124157	Q02383	secreted_protein	True	True	1746
SENP1	ENSG00000079387	Q9P0U3	enzyme	False	False	1932
SENP2	ENSG00000163904	Q9HC62	transport_protein	False	False	1767
SENP3	ENSG00000161956	Q9H4L4	enzyme	False	False	1722
SENP5	ENSG00000119231	Q96HI0	enzyme	False	False	2265
SENP6	ENSG00000112701	Q9GZR1	enzyme	False	False	3336
SENP7	ENSG00000138468	Q9BQF6	enzyme	False	False	3150
SENP8	ENSG00000166192	Q96LD8	enzyme	False	False	636
SEPHS1	ENSG00000086475	P49903	kinase	False	False	1176
SEPHS2	ENSG00000179918	Q99611	kinase	False	False	1344
SEPSECS	ENSG00000109618	Q9HD40	rna_binding	False	False	1503
SEPTIN1	ENSG00000180096	Q8WYJ6	cytoskeletal	False	False	1116
SEPTIN10	ENSG00000186522	Q9P0V9	cytoskeletal	False	False	1362
SEPTIN11	ENSG00000138758	Q9NVA2	cytoskeletal	False	False	1287
SEPTIN12	ENSG00000140623	Q8IYM1	cytoskeletal	False	False	1074
SEPTIN14	ENSG00000154997	Q6ZU15	cytoskeletal	False	False	1296
SEPTIN2	ENSG00000168385	Q15019	cytoskeletal	False	False	1083
SEPTIN3	ENSG00000100167	Q9UH03	cytoskeletal	False	False	1074
SEPTIN4	ENSG00000108387	O43236	unknown	False	False	2988
SEPTIN5	ENSG00000184702	Q99719	cytoskeletal	False	False	1107
SEPTIN6	ENSG00000125354	Q14141	cytoskeletal	False	False	1302
SEPTIN7	ENSG00000122545	Q16181	cytoskeletal	False	False	1311
SEPTIN8	ENSG00000164402	Q92599	cytoskeletal	False	False	1449
SEPTIN9	ENSG00000184640	Q9UHD8	cytoskeletal	False	False	1758
SERAC1	ENSG00000122335	Q96JX3	membrane_protein	False	False	1962
SERBP1	ENSG00000142864	Q8NC51	rna_binding	False	False	1224
SERF1A	ENSG00000172058	O75920	unknown	False	False	330
SERF2	ENSG00000140264	P84101	unknown	False	False	177
SERGEF	ENSG00000129158	Q9UGK8	unknown	False	False	1374
SERHL2	ENSG00000183569	Q9H4I8	enzyme	False	False	942
SERINC1	ENSG00000111897	Q9NRX5	membrane_protein	False	False	1359
SERINC2	ENSG00000168528	Q96SA4	membrane_protein	False	False	1365
SERINC3	ENSG00000132824	Q13530	membrane_protein	False	False	1419
SERINC4	ENSG00000184716	A6NH21	membrane_protein	False	False	1554
SERINC5	ENSG00000164300	Q86VE9	membrane_protein	False	False	1269
SERP1	ENSG00000120742	Q9Y6X1	transport_protein	False	False	198
SERP2	ENSG00000151778	Q8N6R1	membrane_protein	False	False	195
SERPINA1	ENSG00000197249	P01009	secreted_acute_phase	True	True	1254
SERPINA10	ENSG00000140093	Q9UK55	secreted_protein	True	True	1332
SERPINA11	ENSG00000186910	Q86U17	secreted_protein	True	True	1266
SERPINA12	ENSG00000165953	Q8IW75	secreted_protein	True	True	1242
SERPINA2	ENSG00000274821	P20848	unknown	False	True	1263
SERPINA3	ENSG00000196136	P01011	secreted_acute_phase	True	True	1269
SERPINA4	ENSG00000100665	P29622	secreted_protein	True	True	1281
SERPINA5	ENSG00000188488	P05154	secreted_transfer_protein	True	True	1218
SERPINA6	ENSG00000170099	P08185	secreted_transfer_protein	True	True	1215
SERPINA7	ENSG00000123561	P05543	secreted_protein	True	True	1245
SERPINA9	ENSG00000170054	Q86WD7	secreted_protein	True	True	1251
SERPINB1	ENSG00000021355	P30740	secreted_protein	True	False	1137
SERPINB10	ENSG00000242550	P48595	unknown	False	False	1191
SERPINB11	ENSG00000206072	Q96P15	unknown	False	False	1176
SERPINB12	ENSG00000166634	Q96P63	unknown	False	False	1215
SERPINB13	ENSG00000197641	Q9UIV8	unknown	False	False	1173
SERPINB2	ENSG00000197632	P05120	secreted_protein	True	True	1245
SERPINB3	ENSG00000057149	P29508	secreted_protein	True	False	1170
SERPINB4	ENSG00000206073	P48594	secreted_protein	True	False	1170
SERPINB5	ENSG00000206075	P36952	secreted_protein	True	False	1125
SERPINB6	ENSG00000124570	P35237	unknown	False	False	1128
SERPINB7	ENSG00000166396	O75635	unknown	False	False	1140
SERPINB8	ENSG00000166401	P50452	unknown	False	False	1122
SERPINB9	ENSG00000170542	P50453	unknown	False	False	1128
SERPINC1	ENSG00000117601	P01008	secreted_protein	True	True	1392
SERPIND1	ENSG00000099937	P05546	unknown	False	True	1497
SERPINE1	ENSG00000106366	P05121	secreted_protein	True	True	1206
SERPINE2	ENSG00000135919	P07093	secreted_protein	True	True	1194
SERPINE3	ENSG00000253309	A8MV23	secreted_protein	True	True	1272
SERPINF1	ENSG00000132386	P36955	secreted_protein	True	True	1254
SERPINF2	ENSG00000167711	P08697	secreted_acute_phase	True	True	1473
SERPING1	ENSG00000149131	P05155	secreted_protein	True	True	1500
SERPINH1	ENSG00000149257	P50454	unknown	False	True	1254
SERPINI1	ENSG00000163536	Q99574	secreted_protein	True	True	1230
SERPINI2	ENSG00000114204	O75830	secreted_protein	True	True	1215
SERTAD1	ENSG00000197019	Q9UHV2	unknown	False	False	708
SERTAD2	ENSG00000179833	Q14140	unknown	False	False	942
SERTAD3	ENSG00000167565	Q9UJW9	unknown	False	False	588
SERTAD4	ENSG00000082497	Q9NUC0	unknown	False	False	1068
SERTM1	ENSG00000180440	A2A2V5	membrane_protein	False	False	321
SERTM2	ENSG00000260802	A0A1B0GWG4	membrane_protein	False	False	270
SESN1	ENSG00000080546	Q9Y6P5	enzyme	False	False	1476
SESN2	ENSG00000130766	P58004	enzyme	False	False	1440
SESN3	ENSG00000149212	P58005	enzyme	False	False	1476
SESTD1	ENSG00000187231	Q86VW0	unknown	False	False	2088
SET	ENSG00000119335	Q01105	unknown	False	False	870
SETBP1	ENSG00000152217	Q9Y6X0	unknown	False	False	4788
SETD1A	ENSG00000099381	O15047	rna_binding	False	False	5121
SETD1B	ENSG00000139718	Q9UPS6	rna_binding	False	False	5898
SETD2	ENSG00000181555	Q9BYW2	enzyme	False	False	7692
SETD3	ENSG00000183576	Q86TU7	enzyme	False	False	1782
SETD4	ENSG00000185917	Q9NVD3	enzyme	False	False	1320
SETD5	ENSG00000168137	Q9C0A6	enzyme	False	False	4326
SETD6	ENSG00000103037	Q8TBK2	enzyme	False	False	1419
SETD7	ENSG00000145391	Q8WTS6	enzyme	False	False	1098
SETD9	ENSG00000155542	Q8NE22	enzyme	False	False	897
SETDB1	ENSG00000143379	Q15047	enzyme	False	False	3873
SETDB2	ENSG00000136169	Q96T68	enzyme	False	False	2157
SETMAR	ENSG00000170364	Q53H47	enzyme	False	False	2052
SETSIP	ENSG00000230667	P0DME0	unknown	False	False	876
SETX	ENSG00000107290	Q7Z333	enzyme	False	False	8031
SEZ6	ENSG00000063015	Q53EL9	membrane_protein	False	True	2982
SEZ6L	ENSG00000100095	Q9BYH1	membrane_protein	False	True	3072
SEZ6L2	ENSG00000174938	Q6UXD5	membrane_protein	False	True	2730
SF1	ENSG00000168066	Q15637	rna_binding	False	False	1917
SF3A1	ENSG00000099995	Q15459	unknown	False	False	2379
SF3A2	ENSG00000104897	Q15428	unknown	False	False	1392
SF3A3	ENSG00000183431	Q12874	unknown	False	False	1503
SF3B1	ENSG00000115524	O75533	rna_binding	False	False	3912
SF3B2	ENSG00000087365	Q13435	unknown	False	False	2685
SF3B3	ENSG00000189091	Q15393	unknown	False	False	3651
SF3B4	ENSG00000143368	Q15427	rna_binding	False	False	1272
SF3B5	ENSG00000169976	Q9BWJ5	rna_binding	False	False	258
SF3B6	ENSG00000115128	Q9Y3B4	rna_binding	False	False	375
SFI1	ENSG00000198089	A8K8P3	cytoskeletal	False	False	3726
SFMBT1	ENSG00000163935	Q9UHJ3	regulator	False	False	2598
SFMBT2	ENSG00000198879	Q5VUG0	unknown	False	False	2682
SFN	ENSG00000175793	P31947	secreted_protein	True	False	744
SFPQ	ENSG00000116560	P23246	transcription_factor	False	False	2121
SFR1	ENSG00000156384	Q86XK3	unknown	False	False	735
SFRP1	ENSG00000104332	Q8N474	secreted_protein	True	True	942
SFRP2	ENSG00000145423	Q96HF1	secreted_protein	True	True	885
SFRP4	ENSG00000106483	Q6FHJ7	secreted_protein	True	True	1038
SFRP5	ENSG00000120057	Q5T4F7	secreted_protein	True	True	951
SFSWAP	ENSG00000061936	Q12872	rna_binding	False	False	2853
SFT2D1	ENSG00000198818	Q8WV19	transport_protein	False	False	477
SFT2D2	ENSG00000213064	O95562	transport_protein	False	False	480
SFT2D3	ENSG00000173349	Q587I9	transport_protein	False	False	645
SFTA2	ENSG00000196260	Q6UW10	secreted_protein	True	True	234
SFTPA1	ENSG00000122852	Q8IWL2	secreted_protein	True	True	744
SFTPA2	ENSG00000185303	Q8IWL1	secreted_protein	True	True	744
SFTPB	ENSG00000168878	P07988	secreted_protein	True	True	1143
SFTPC	ENSG00000168484	P11686	secreted_protein	True	False	591
SFTPD	ENSG00000133661	P35247	secreted_protein	True	True	1125
SFXN1	ENSG00000164466	Q9H9B4	transport_protein	False	False	966
SFXN2	ENSG00000156398	Q96NB2	transport_protein	False	False	966
SFXN3	ENSG00000107819	Q9BWM7	transport_protein	False	False	963
SFXN4	ENSG00000183605	Q6P4A7	transport_protein	False	False	1011
SFXN5	ENSG00000144040	Q8TD22	transport_protein	False	False	1020
SGCA	ENSG00000108823	Q16586	cytoskeletal	False	True	1161
SGCB	ENSG00000163069	Q16585	cytoskeletal	False	False	954
SGCD	ENSG00000170624	Q92629	cytoskeletal	False	False	867
SGCE	ENSG00000127990	O43556	cytoskeletal	False	False	1311
SGCG	ENSG00000102683	Q13326	cytoskeletal	False	False	873
SGCZ	ENSG00000185053	Q96LD1	cytoskeletal	False	False	897
SGF29	ENSG00000176476	Q96ES7	regulator	False	False	879
SGIP1	ENSG00000118473	Q9BQI5	membrane_protein	False	False	2484
SGK1	ENSG00000118515	O00141	kinase	False	False	1293
SGK2	ENSG00000101049	Q9HBY8	kinase	False	False	1101
SGK3	ENSG00000104205	Q96BR1	kinase	False	False	1488
SGMS1	ENSG00000198964	Q86VZ5	kinase	False	False	1239
SGMS2	ENSG00000164023	Q8NHU3	kinase	False	False	1095
SGO1	ENSG00000129810	Q5FBB7	cytoskeletal	False	False	1683
SGO2	ENSG00000163535	Q562F6	unknown	False	False	3795
SGPL1	ENSG00000166224	O95470	enzyme	False	False	1704
SGPP1	ENSG00000126821	Q9BX95	enzyme	False	False	1323
SGPP2	ENSG00000163082	Q8IWX5	enzyme	False	False	1197
SGSH	ENSG00000181523	P51688	enzyme	False	True	1506
SGSM1	ENSG00000167037	Q2NKQ1	membrane_protein	False	False	3444
SGSM2	ENSG00000141258	O43147	unknown	False	False	3018
SGSM3	ENSG00000100359	Q96HU1	signaling_adapter	False	False	2247
SGTA	ENSG00000104969	O43765	unknown	False	False	939
SGTB	ENSG00000197860	Q96EQ0	unknown	False	False	912
SH2B1	ENSG00000178188	Q9NRF2	signaling_adapter	False	False	2268
SH2B2	ENSG00000160999	O14492	signaling_adapter	False	False	1896
SH2B3	ENSG00000111252	Q9UQQ2	signaling_adapter	False	False	1725
SH2D1A	ENSG00000183918	O60880	signaling_adapter	False	False	384
SH2D1B	ENSG00000198574	O14796	signaling_adapter	False	False	396
SH2D2A	ENSG00000027869	Q9NP31	signaling_adapter	False	False	1167
SH2D3A	ENSG00000125731	Q9BRG2	signaling_adapter	False	False	1728
SH2D3C	ENSG00000095370	Q8N5H7	signaling_adapter	False	False	2580
SH2D4A	ENSG00000104611	Q9H788	signaling_adapter	False	False	1362
SH2D4B	ENSG00000178217	Q5SQS7	signaling_adapter	False	False	1293
SH2D5	ENSG00000189410	Q6ZV89	signaling_adapter	False	False	1269
SH2D6	ENSG00000152292	Q7Z4S9	signaling_adapter	False	False	1005
SH2D7	ENSG00000183476	A6NKC9	signaling_adapter	False	False	1353
SH3BGR	ENSG00000185437	P55822	unknown	False	False	717
SH3BGRL	ENSG00000131171	O75368	membrane_protein	False	False	342
SH3BGRL2	ENSG00000198478	Q9UJC5	unknown	False	False	321
SH3BGRL3	ENSG00000142669	Q9H299	membrane_protein	False	False	279
SH3BP1	ENSG00000100092	Q9Y3L3	unknown	False	False	2103
SH3BP2	ENSG00000087266	P78314	signaling_adapter	False	False	1683
SH3BP4	ENSG00000130147	Q9P0V3	signaling_adapter	False	False	2889
SH3BP5	ENSG00000131370	O60239	membrane_protein	False	False	1365
SH3BP5L	ENSG00000175137	Q7L8J4	unknown	False	False	1179
SH3D19	ENSG00000109686	Q5HYK7	signaling_adapter	False	False	2370
SH3D21	ENSG00000214193	A4FU49	signaling_adapter	False	False	1920
SH3GL1	ENSG00000141985	Q99961	signaling_adapter	False	False	1104
SH3GL2	ENSG00000107295	Q99962	signaling_adapter	False	False	1056
SH3GL3	ENSG00000140600	Q99963	signaling_adapter	False	False	1041
SH3GLB1	ENSG00000097033	Q9Y371	signaling_adapter	False	False	1095
SH3GLB2	ENSG00000148341	Q9NR46	signaling_adapter	False	False	1185
SH3KBP1	ENSG00000147010	Q96B97	cytoskeletal	False	False	1995
SH3PXD2A	ENSG00000107957	Q5TCZ1	signaling_adapter	False	False	3399
SH3PXD2B	ENSG00000174705	A1X283	signaling_adapter	False	False	2733
SH3RF1	ENSG00000154447	Q7Z6J0	signaling_adapter	False	False	2664
SH3RF2	ENSG00000156463	Q8TEC5	signaling_adapter	False	False	2187
SH3RF3	ENSG00000172985	Q8TEJ3	signaling_adapter	False	False	2646
SH3TC1	ENSG00000125089	Q8TE82	signaling_adapter	False	False	4008
SH3TC2	ENSG00000169247	Q8TF17	signaling_adapter	False	False	3864
SH3YL1	ENSG00000035115	Q96HL8	signaling_adapter	False	False	1026
SHANK1	ENSG00000161681	Q9Y566	signaling_adapter	False	False	6483
SHANK2	ENSG00000162105	Q9UPX8	signaling_adapter	False	False	5547
SHANK3	ENSG00000292254	Q9BYB0	signaling_adapter	False	False	5418
SHARPIN	ENSG00000179526	Q9H0F6	unknown	False	False	1161
SHB	ENSG00000107338	Q15464	signaling_adapter	False	False	1527
SHBG	ENSG00000129214	P04278	secreted_transfer_protein	True	True	1206
SHC1	ENSG00000160691	P29353	signaling_adapter	False	False	1749
SHC2	ENSG00000129946	P98077	signaling_adapter	False	False	1746
SHC3	ENSG00000148082	Q92529	signaling_adapter	False	False	1782
SHC4	ENSG00000185634	Q6S5L8	signaling_adapter	False	False	1890
SHCBP1	ENSG00000171241	Q8NEM2	cytoskeletal	False	False	2016
SHCBP1L	ENSG00000157060	Q9BZQ2	cytoskeletal	False	False	1959
SHD	ENSG00000105251	Q96IW2	signaling_adapter	False	False	1020
SHE	ENSG00000169291	Q5VZ18	signaling_adapter	False	False	1485
SHF	ENSG00000138606	Q7M4L6	signaling_adapter	False	False	1269
SHFL	ENSG00000130813	Q9NUL5	rna_binding	False	False	873
SHH	ENSG00000164690	Q15465	secreted_protease	True	True	1386
SHISA2	ENSG00000180730	Q6UWI4	membrane_protein	False	True	885
SHISA3	ENSG00000178343	A0PJX4	membrane_protein	False	True	714
SHISA4	ENSG00000198892	Q96DD7	membrane_protein	False	True	591
SHISA5	ENSG00000164054	Q8N114	membrane_protein	False	True	720
SHISA6	ENSG00000188803	Q6ZSJ9	membrane_protein	False	True	1500
SHISA7	ENSG00000187902	A6NL88	membrane_protein	False	True	1614
SHISA8	ENSG00000234965	B8ZZ34	membrane_protein	False	True	1191
SHISA9	ENSG00000237515	B4DS77	membrane_protein	False	True	1272
SHISAL1	ENSG00000138944	Q3SXP7	membrane_protein	False	True	597
SHISAL2A	ENSG00000182183	Q6UWV7	membrane_protein	False	False	570
